review,genre,sentiment
"JOKER is the last movie you'd ever want to show to kids! Not even teenagers should see this! It might be a tough one for them to see as it is brutal, bloody and might even be simply too much to handle.",Action,Negative
She has a short fight with Daredevil and then dies. That's it!,Action,Negative
sometimes the choreography of the fight are messy,Action,Negative
"Rather than a thrilling final fight, we get an awkward battle where Daredevil have to break some kind of water dispenser in order to see Kingpin's movement and after that he break his leg and decided to not kill him.",Action,Negative
"The plot is unknown, all he does is just fighting thugs at night and that's it.",Action,Negative
the action is cool but it doesn't stand out to me because there wasn't a whole lot,Action,Negative
So this movie was not my favorite to me there was not a lot of action as I hoped.,Action,Negative
"this is lost on you, due to the frustration of wanting to see some action. Boring.",Action,Negative
some actions might be overly done ,Action,Negative
The action is hit or miss here and there's so many moments that just don't make sense.,Action,Negative
"A live-action Batman movie is supposed to be serious, dark, and gothic, not kid-friendly, bright, light, light-hearted, and comedic. Rating: 0.1/10",Action,Negative
the action was Stiff. ,Action,Negative
appaling action sequences,Action,Negative
Doesn't have really good action,Action,Negative
ONe drawback is that the action scenes(choreography) isn't as good as some other films of the same genre,Action,Negative
"I enjoyed the Joker bits but Christian Bale was just a bore. Boor. Boorish and boring. The huge chunks of philosophical exposition are sub-high school level and are just tedious and onthenose. Give me action. Give me fun. And if it ain't action or fun, cut it.",Action,Negative
"The cringe-worthy acting of Bale's Batman, the boring action sequences and the most forgettable plot, was what killed it for me.",Action,Negative
this movie the only bad thing that could be said would be the same as in the first movie that would be the scenes of melee action that I did not love,Action,Negative
"It took a while but eventually I understood why this film is so terrible apart from the many gaping plot holes and ridiculous actions by characters - you know, the ones that make you shout at the screen.",Action,Negative
"No thanks to the film however, which is so over cooked it's burnt. Sure there's loads of action, cool bat gadgets and lots of running about and shouting but absolutely no soul.",Action,Negative
i thought the movie also had quite a few flaws.Without giving away too much i really though most of the combat action scenes were not easily watchable because they were to fast to follow,Action,Negative
" the movie should be more than our heroes running from action scene to action scene, particularly when those action scenes are in dark, dank Gotham City.",Action,Negative
"really does disappoint in the genres of 'action', 'suspense', and 'drama'.",Action,Negative
"this movie is a cheap, formulaic action film with weak production values ",Action,Negative
"To make matters worse, the action isn't that great.",Action,Negative
Would be decent setting turns into a slow dull action-lacking mess.,Action,Negative
"the editing borders on incompetent, transforming simple, straightforward action sequences into a confusing rush of poorly connected images.",Action,Negative
Almost all the action scenes are filmed in slow motion and at an angle.,Action,Negative
This is the worst action flick ever.,Action,Negative
"filled with ugly characters, poor production values, cheap sets, and terrible sci-fi action.",Action,Negative
Perhaps the single most colossal failure in big-budget action sci-fi. ,Action,Negative
action and acting is a big zero!!,Action,Negative
It is as if they turned a story from a 4 year old playing with his action figures into a movie,Action,Negative
"They made me feel like I was watching a campy, public domain action movie.",Action,Negative
he special effects are bad and the action lacks excitement.,Action,Negative
"This peace of dog crap is harrible the acting bad,the action bad",Action,Negative
God awful cop action film,Action,Negative
